gene,H2O_30m_A,H2O_30m_B,H2O_30m_C,PNA79_30m_A,PNA79_30m_B,PNA79_30m_C,PNAscr_30m_A,PNAscr_30m_B,PNAscr_30m_C,H2O_16h_A,H2O_16h_B,H2O_16h_C,PNA79_16h_A,PNA79_16h_B,PNA79_16h_C,PNAscr_16h_A,PNAscr_16h_B,PNAscr_16h_C
cds-C4N14_02585,615.0001713,667.4614117,648.3039853,518.9627349,605.5270308,499.1762352,529.4906035,489.5078723,507.557675,974.8775934,786.4025867,716.9741091,892.3831736,862.4288149,832.3532384,780.7636996,745.2214781,688.1583529
cds-C4N14_02595,77.29206493,78.59527681,68.98932976,40.01951438,65.9484885,44.68479844,39.59865625,47.32990024,36.74866692,79.254721,67.2138963,79.13225502,45.98469401,47.75479265,58.99052635,60.35394103,64.58363056,60.15013752
cds-C4N14_02600,234.6564849,217.4336338,205.0108452,180.0878147,197.4927998,202.8454666,200.2560616,200.9899873,279.0768328,444.8059903,428.8763614,398.4518332,198.4111163,189.5031454,184.6928521,268.6273676,281.0893765,236.1827434
cds-C4N14_02605,782.9296936,660.2801174,581.2717996,473.7794122,648.5522479,412.1584698,492.1547276,486.2660983,360.0304179,379.5766834,336.3279965,298.5897179,363.4424801,513.7430273,483.6605459,330.7256422,328.2722362,318.0820831
cds-C4N14_02610,25.57866897,29.12413811,23.48572928,27.10999361,24.33393426,12.93507323,19.61076309,22.04406312,16.51027064,43.18937043,51.18596718,42.45634841,72.36170123,55.33491847,63.93214113,56.51640721,66.92604204,44.85772967
cds-C4N14_02615,15.56962459,9.9740199,12.72143669,7.100236423,11.28530285,12.93507323,12.0681619,10.37367676,3.195536254,10.24077856,15.25238416,14.75009288,14.70576509,16.29727051,9.2655277,15.35013529,11.04279694,10.53476985
cds-C4N14_02620,26.13472699,23.93764776,25.44287339,22.59166134,20.45461141,17.05077835,20.36502321,31.76938509,26.09687941,41.63099109,45.75715248,42.05769725,35.48057609,32.9735473,27.48773218,29.30480374,28.10893765,25.14751512
cds-C4N14_02625,4302.776967,3916.598134,3817.898866,2792.974818,3779.16579,2735.180031,2940.105944,3029.113615,2627.26339,3677.55263,3970.273151,3718.418684,5259.29513,4954.370234,5168.0025,3024.325519,3062.201053,3178.781844
cds-C4N14_02630,16959.21358,13862.29182,15271.59546,12757.18842,13488.05289,12575.24301,13040.02607,12163.13601,15135.12488,1821.96808,2264.33276,2165.67242,2555.301753,4250.934558,4116.982808,2909.199504,3011.671892,3914.516576
cds-C4N14_02635,180.7188568,175.1437894,153.1465263,137.4863962,162.2262284,132.8784796,149.3435036,134.8577979,128.8866289,168.3049693,161.8303811,156.869231,189.3075474,216.4125921,251.7135025,208.2734266,215.1672251,191.3250137
cds-C4N14_02640,59.49820825,84.57968875,61.65003936,30.33737381,57.48451137,39.98113545,38.09013601,67.42889896,36.74866692,163.18458,133.3937326,151.8860915,86.36719179,98.16262933,91.72872423,90.7053449,96.70813074,77.14170178
cds-C4N14_02645,6211.724153,8164.333729,9181.941576,6064.247381,7595.008815,6277.038265,6237.731184,6016.732523,5504.311197,2260.985805,2254.767706,2272.510931,5317.651341,4386.050301,4882.315396,4601.203053,5236.962789,4690.01157
cds-C4N14_02650,349.7604952,344.3031669,391.9181073,265.9361278,345.6123996,229.3035709,268.1394723,268.4188863,219.9594121,3678.443132,2841.079693,3241.831223,2510.250758,1976.138801,2008.457554,1876.205173,1882.964193,1581.914634
cds-C4N14_02655,3.336348126,1.595843184,1.957144107,4.518332269,4.937319995,6.467536616,3.771300595,3.241773989,2.662946878,0.890502483,1.034059943,1.395279056,4.435072011,1.516025163,2.77965831,1.744333556,2.342411471,1.019493856
cds-C4N14_02660,178.4946248,144.0248474,176.6322556,161.3690096,148.8249313,164.6282048,149.3435036,173.110731,133.1473439,350.4127271,317.9734325,305.3667876,300.4177725,254.6922275,282.5985948,232.6940963,240.5991211,230.0657802
cds-C4N14_02665,108.4313141,111.7090229,142.8715198,92.94854953,100.1570628,114.6517855,101.8251161,109.5719608,99.06162387,261.5851044,259.5490457,252.3461835,215.9179795,192.914202,193.340678,191.5278244,203.4551678,183.5088941
cds-C4N14_02670,201.2930036,186.7136525,173.2072534,190.4154313,199.2561284,164.0402469,202.1417119,191.2646653,198.6558371,910.538789,694.1127367,718.1700626,534.7763146,519.8071279,486.1313533,386.544316,402.2255126,325.2185401
cds-C4N14_02675,28.91501709,30.3210205,41.10002624,30.33737381,39.14589424,32.92564096,32.43318512,38.90128786,37.28125629,171.1991024,122.7946182,119.1966965,79.36444651,82.05486197,71.03571236,57.56300734,55.54861489,62.52895651
cds-C4N14_02680,186.2794371,300.8164402,293.571616,241.4080384,261.325294,261.641254,247.397319,282.034337,287.0656735,471.966316,400.6982279,395.6612751,387.251814,341.1056618,306.3801159,228.8565625,237.9220794,233.8039244
cds-C4N14_02690,104.538908,124.8747291,123.7893647,111.0218786,122.022337,110.5360803,113.1390178,119.9456376,125.6910926,652.2930689,512.3767018,535.5878318,353.4052118,308.8901271,307.6155196,224.670162,246.9570951,244.6785255
cds-C4N14_02695,192.9521333,187.1126133,210.8822775,125.8678275,173.864197,151.6931315,171.217047,149.1216035,149.6576145,309.2269873,298.8433235,279.8531135,197.7108417,202.7683656,202.6062057,195.3653582,218.5135272,169.2359801
cds-C4N14_02700,132.341809,98.54331661,122.3215067,157.4961534,115.6743542,159.9245418,128.9784803,135.5061527,152.8531508,35.3974737,42.13794268,35.47995313,82.86581915,114.4598998,91.11102238,166.7582879,135.1906049,236.5225746
cds-C4N14_02705,222.4232084,129.6622587,161.4643888,325.9653994,161.8735627,256.3496332,264.3681717,239.2429204,269.4902241,24.71144391,40.58685276,31.49344154,43.41702074,39.03764796,34.59130341,85.82121094,72.61475561,89.03579677
cds-C4N14_02710,73.9557168,74.60566885,71.43575989,114.2492588,73.35446849,102.3046701,90.51121428,94.65980047,87.3446576,68.12343996,68.76498621,66.17609236,100.3726824,80.15983052,85.24285484,80.23934357,82.65366191,85.63748392
cds-C4N14_02715,11.67721844,5.98441194,8.317862453,13.55499681,9.521974276,14.69894686,13.19955208,9.725321966,8.52143001,19.81368025,19.38862393,23.12176721,19.37426194,15.91826422,16.67794986,11.16373476,14.38909904,10.53476985
cds-C4N14_02720,50.60127992,73.00982567,86.11434069,84.55736103,55.7211828,69.96698703,66.37489047,68.07725376,53.25893756,60.99942009,101.3378744,97.86885948,148.6916248,106.879774,140.5271701,145.8262853,182.3734645,154.9630661
cds-C4N14_02725,43.37252564,33.91166766,48.92860266,80.6845048,47.60987138,55.85599805,67.88341071,74.56080174,62.31295695,30.49971005,26.36852855,29.10153459,27.77755628,33.92106303,32.42934695,25.1184032,32.12450018,37.38144139
cds-C4N14_02730,5.56058021,3.98960796,6.360718346,6.454760384,7.405979992,11.75915748,6.788341071,5.186838382,4.793304381,3.339384312,4.394754758,3.18920927,7.703019808,8.906647835,5.250465696,6.628467512,8.365755254,6.456794423
cds-C4N14_02735,11.12116042,9.176098308,18.10358299,7.745712461,6.700648564,7.643452365,10.18251161,5.186838382,10.11919814,4.229886795,3.877724786,2.591232532,6.06904591,7.769628963,8.33897493,9.419401201,8.031125044,7.816119564
cds-C4N14_02740,142.3508534,124.8747291,122.3215067,152.9778211,117.7903484,193.4381406,140.6695122,131.6160239,124.6259139,135.3563774,113.4880787,123.3825336,78.89759683,68.22113235,94.50838254,99.42701268,112.4357506,97.87141019
cds-C4N14_02745,51.15733794,44.28464836,44.52502842,23.88261342,34.20857425,27.63402009,26.0219741,36.30786867,19.7058069,143.5935254,109.8688689,99.46346412,87.534316,101.7631891,89.87561869,74.65747619,69.93771393,58.45098109
cds-C4N14_02750,30.58319116,27.92725572,29.84644762,18.07332908,28.21325711,20.5785256,26.77623422,17.50557954,27.16205816,50.53601592,52.22002712,45.24690652,37.58139967,24.82491205,39.22406726,30.35140387,43.83655753,25.82717769
cds-C4N14_02755,23.91049491,25.93245174,22.99644325,28.40094569,18.69128284,23.51831497,21.87354345,23.34077272,31.95536254,59.66366637,67.2138963,62.38890635,37.81482451,37.71112594,37.98866357,32.44460414,30.11671892,31.60430954
cds-C4N14_02760,23.91049491,52.66282507,50.39646074,25.81904154,34.20857425,20.5785256,32.43318512,33.06609468,21.30357502,83.03935655,65.40429139,63.78418541,66.52608016,61.02001283,46.63648942,44.65493903,31.12060955,48.59587381
cds-C4N14_02765,189.0597272,209.4544179,241.7072972,247.8627988,218.3000769,209.9009611,240.6089779,218.4955668,309.9670166,62.55779944,115.2976836,113.2169291,97.57158424,106.5007677,109.6420778,152.4547528,197.0971938,183.5088941
cds-C4N14_02770,150.1356657,152.0040633,165.378677,117.476639,132.9549741,127.5868587,131.6183908,134.8577979,115.0393051,475.3057004,332.1917567,317.9242991,229.92347,197.4622775,192.4141252,226.0656288,206.1322095,184.528388
cds-C4N14_02775,97.8662117,70.61606089,78.28576426,112.3128307,92.04575133,131.7025638,112.7618878,120.5939924,146.9946677,493.7836269,352.8729555,333.4716943,177.6363053,166.0047554,161.8378838,143.733085,161.6263915,145.7876214
cds-C4N14_02780,25.57866897,27.12933413,23.48572928,21.94618531,18.69128284,25.28218859,19.98789315,22.04406312,13.84732377,249.7859465,194.6617843,202.1161375,62.55785784,66.13659776,71.34456329,50.23680641,56.21787531,51.65435538
cds-C4N14_02785,34.4755973,31.11894209,42.07859829,49.05617892,23.98126855,55.26804017,37.33587589,42.79141665,45.27009693,334.606308,213.5333782,221.6500443,90.33541412,84.32889972,84.31630207,63.84260814,66.92604204,55.39249952
cds-C4N14_02790,22.79837886,20.74596139,13.21072272,20.00975719,20.45461141,18.2266941,15.46233244,18.15393434,19.17321752,162.7393288,116.3317436,126.5717429,47.38524306,47.18628321,48.18074404,38.72420494,38.48247417,26.16700898
cds-C4N14_02795,942.5183457,627.5653321,850.8684003,3683.731751,1542.912498,2967.423391,2774.545848,2881.288721,3099.670166,548.1042784,545.9836499,443.3000886,306.4868184,364.9830581,399.0353929,809.7196366,632.4510972,859.0934895
cds-C4N14_02800,62.83455638,56.65243303,71.43575989,87.13926519,70.8858085,72.31881853,81.08296279,93.36309087,78.29063822,311.0079922,216.894073,212.0824165,89.1682899,102.3316985,105.0093139,93.8451453,99.71980263,95.4925912
cds-C4N14_02805,6.116638232,5.98441194,8.317862453,10.32761661,4.937319995,7.643452365,8.296861309,11.02203156,6.923661883,54.76590271,48.60081732,49.03409253,21.24166068,16.86577994,16.06024801,15.699002,16.06225009,25.82717769
cds-C4N14_02810,6.116638232,9.575059104,11.25357861,10.97309265,15.86995713,14.11098898,6.411211011,10.37367676,10.11919814,46.75138036,38.26021789,40.6624182,7.469594966,7.390622672,12.66288786,17.09446885,12.04668757,11.5542637
cds-C4N14_02815,5.56058021,5.585451144,7.3392904,0.645476038,2.821325711,3.527747245,5.656950892,1.945064393,7.456251259,45.41562664,31.02179829,38.46983682,12.37151666,12.31770445,13.58944063,8.721667779,11.04279694,12.23392627
cds-C4N14_02820,2.780290105,4.388568756,7.828576426,14.84594888,5.995317136,8.819368113,8.673991368,7.780257573,3.728125629,43.85724729,36.96764296,40.6624182,8.403294336,6.822113235,12.04518601,7.326200934,7.027234414,5.097469281
cds-C4N14_02825,45.59675773,36.30543244,37.18573802,51.63808307,45.14121138,57.0319138,38.09013601,40.19799746,55.92188444,312.1211203,198.5395091,176.2038122,104.1074798,91.3405161,82.46319653,78.84387672,74.62253687,59.13064366
cds-C4N14_02830,25.57866897,24.73556935,16.14643888,20.65523323,22.57060569,18.2266941,18.85650297,23.34077272,22.90134315,97.5100219,82.72479544,89.69651073,59.28991004,49.08131467,53.43120973,47.09700601,40.82488564,36.02211625
cds-C4N14_02835,81.74052909,82.58488477,62.62861141,63.25665176,69.12247993,73.49473428,64.48924017,66.13218937,55.38929506,233.5342762,172.9465255,179.1936959,87.06746632,102.5212017,100.685401,77.44840988,79.30735981,70.68490736
cds-C4N14_02840,124.0009387,166.7656127,148.7429521,131.0316358,165.0475541,138.1701004,130.1098705,148.4732487,155.5160977,208.6002067,178.3753402,179.9909982,158.4954682,171.1213403,172.6476661,140.2444179,131.1750424,150.8850907
cds-C4N14_02845,218.5308023,174.7448286,179.0786857,188.4790032,196.0821369,210.488919,192.7134604,201.6383421,209.840214,58.77316389,51.18596718,53.61858086,94.53706128,96.07809473,82.1543456,73.26200934,90.35015675,89.37562806
cds-C4N14_02875,237.992833,179.931319,206.4787032,138.1318722,148.4722656,145.8135528,157.2632348,123.8357664,172.0263683,61.88992258,66.17983635,76.34169691,70.26087765,65.18908203,65.78524667,76.05294303,95.03497969,83.25866492
cds-C4N14_02880,184.055205,108.1183757,118.8965045,112.3128307,121.6696713,98.18896499,118.0417086,97.90157446,111.8437689,200.8083099,201.1246589,188.9606493,125.5825654,118.628969,138.3652136,96.28721228,112.4357506,103.3087108
cds-C4N14_02885,8.340870316,6.782333532,12.72143669,12.90952077,7.405979992,7.05549449,10.93677172,5.83519318,8.52143001,64.78405565,58.68290177,65.97676678,28.24440596,24.44590576,31.19394326,22.32746951,30.45134913,24.12802126
cds-C4N14_02890,281.3653586,201.0762412,310.2073409,1175.411866,493.026668,912.5106208,860.6107957,849.9931398,941.0854267,406.5143835,427.0667565,401.8403681,299.4840732,293.7298754,339.7360157,326.1903749,314.5523976,357.162681
cds-C4N14_02895,39.48011949,72.21190408,61.65003936,40.66499042,56.07384851,57.61987167,49.40403779,49.27496463,52.72634819,45.41562664,42.39645766,44.25027863,26.84385691,38.27963538,31.8116451,24.42066978,26.10115639,25.82717769
cds-C4N14_02900,195.7324234,209.8533787,212.3501356,174.9240064,198.1981312,178.1512359,208.5529229,157.5502159,170.4286002,356.6462445,304.2721382,318.5222759,193.0423449,215.2755732,216.8133482,175.4799557,164.6380634,190.6453511
cds-C4N14_02905,398.1375431,521.4417604,461.8860091,471.8429841,424.9621853,409.8066383,403.9062937,460.3319064,395.1813167,503.5791542,489.627383,471.2056697,463.1148879,531.9353292,575.3892701,355.8440454,390.5134553,376.1932329
cds-C4N14_02910,159.032594,131.6570627,143.8500918,121.9949713,150.5882598,122.2952378,137.2753417,123.1874116,143.266542,229.3043894,218.186648,213.4776955,296.682975,296.9514289,275.8038745,196.0630917,216.505746,203.8987712
cds-C4N14_02915,127.3372868,153.5999065,181.0358299,147.8140128,160.8155655,165.8041205,160.6574053,147.1765391,122.4955564,243.7750548,244.5551765,243.3765324,191.8752207,206.1794222,223.2992176,156.99002,168.6536259,155.98256
cds-C4N14_02920,199.0687715,184.3198878,201.585843,220.1073291,199.2561284,225.1878658,207.4215327,209.4185997,276.9464753,425.2149357,478.2527236,447.8845769,308.1207923,297.5199383,286.3048059,243.5089644,235.579668,237.2022372
cds-C4N14_02925,340.8635669,423.6963654,451.1217166,346.6206326,344.2017368,343.9553564,368.8331982,348.1665264,402.1049786,119.1047071,179.4094001,165.2409053,141.4554547,175.6694158,180.3689392,158.7343536,184.3812458,218.5115165
cds-C4N14_02930,11.12116042,6.782333532,15.16786683,16.782377,10.2273057,12.34711536,14.33094226,17.50557954,11.71696626,50.98126716,41.62091271,41.06106936,17.04001352,15.91826422,18.5310554,9.419401201,15.05835946,16.99156427
cds-C4N14_02935,140.1266213,100.9370814,126.7250809,240.1170863,125.9016599,171.6836993,189.6964199,164.0337638,192.2647646,317.018884,270.6651901,255.5353928,159.8960172,166.0047554,160.6024801,135.0114172,154.9337873,174.3334494
cds-C4N14_02940,50.60127992,83.78176716,99.32506341,48.41070288,77.23379135,72.9067764,64.86637023,64.18712498,50.06340131,31.16758691,44.46457755,49.43274369,65.12553111,71.44268583,74.43307252,65.93580841,57.89102636,51.65435538
cds-C4N14_02945,164.5931742,189.1074173,181.0358299,151.041393,177.3908541,147.5774264,136.8982116,152.3633775,119.3000201,141.5898948,174.7561304,161.2543937,216.3848292,243.8905482,222.9903666,152.8036195,191.7431104,191.3250137
cds-C4N14_02950,68.95119461,71.41398248,68.50004373,58.7383195,58.54250851,55.85599805,67.12915059,60.29699619,72.96474446,71.68544989,91.51430496,89.29785957,72.12827639,93.80405699,83.3897493,59.3073409,66.92604204,55.39249952
cds-C4N14_02955,7.784812295,7.97921592,10.27500656,1.936428115,12.34329999,9.995283861,9.051121428,7.131902775,6.391072507,8.45977359,5.687329687,10.36493013,9.803843392,11.18068558,12.66288786,9.419401201,7.027234414,12.91358885
cds-C4N14_02960,15.56962459,17.95323582,17.61429696,10.32761661,15.51729141,24.69423072,17.34798274,19.45064393,18.10803877,36.51060181,41.36239772,38.86848798,34.54687672,36.38460392,35.20900526,31.04913729,25.76652618,28.20599669
cds-C4N14_02965,150.6917237,296.0289106,293.571616,231.0804218,259.2092997,271.6365379,278.699114,265.8254671,327.0098766,86.15611524,95.13351476,102.0546967,193.0423449,230.8148311,223.9169194,130.8250167,145.5641414,169.9156427
cds-C4N14_02970,59.49820825,98.14435582,110.578642,111.6673546,101.9203913,111.1240382,116.9103184,97.90157446,116.1044839,12.02178352,21.7152588,18.73660446,33.14632766,53.06088072,48.48959496,34.18893769,25.43189597,32.6238034
cds-C4N14_02975,73.39965878,54.65762905,73.392904,129.0952077,66.65381993,98.77692287,123.3215294,104.3851224,121.4303776,11.35390666,17.06198906,16.74334867,16.33973899,28.42547181,28.10543402,39.42193836,35.47080228,40.77975425
cds-C4N14_02980,8.340870316,9.176098308,12.23215067,7.100236423,10.93263713,7.05549449,11.69103184,9.076967168,9.586608761,3.562009932,2.326634872,3.587860429,7.936444651,6.443106945,10.19208047,3.488667112,6.357973993,9.175444706
cds-C4N14_02985,25.02261095,22.34180458,19.08215504,45.18332269,22.57060569,27.04606221,34.31883541,31.12103029,33.55313066,5.120389278,10.59911442,8.770325493,7.236170123,21.03484914,13.89829155,15.699002,15.72761988,11.89409499
cds-C4N14_02990,252.4503416,269.2985373,319.9930614,560.9186774,309.2878311,450.3757316,449.1619008,473.2990024,432.462573,28.05082822,58.16587179,39.6657903,37.58139967,79.21231479,76.90387991,117.9169484,88.00774528,110.4451678
cds-C4N14_02995,45.59675773,64.63164895,60.18218128,37.43761023,51.13652852,69.37902916,46.76412738,60.29699619,72.43215508,58.55053826,54.54666199,62.58823193,29.17810533,34.86857876,32.73819787,59.3073409,68.9338233,73.40355765
cds-C4N14_03000,201.2930036,202.6720844,181.0358299,167.82377,187.6181598,125.8229851,178.0053881,189.9679557,142.7339527,117.1010765,132.1011577,124.9771383,103.4072053,111.0488432,106.8624195,133.9648171,122.4746569,131.8545387
cds-C4N14_03005,106.207082,109.3152581,81.22148042,83.91188499,112.8530285,82.31410239,62.60358987,88.82460729,75.62769134,58.77316389,55.06369196,57.80441803,48.08551759,57.41945307,54.66661343,62.79600801,47.85212006,45.87722353
cds-C4N14_03010,32.25136522,34.70958925,36.696452,29.04642173,24.33393426,32.92564096,44.12421696,27.8792563,27.16205816,33.39384312,41.10388273,44.25027863,39.44879841,29.37298754,30.26739049,31.74687071,26.77041681,30.58481569
cds-C4N14_03015,101.2025598,116.4965524,110.578642,91.01212142,104.741717,109.9481225,123.3215294,120.5939924,163.5049383,133.1301212,116.8487736,129.1629754,85.20006758,69.92666066,62.69673743,92.44967846,95.03497969,94.81292863
cds-C4N14_03020,805.1720145,737.6785118,747.1397627,526.7084473,704.2734307,647.3416195,511.7654907,554.9917069,562.94697,358.2046238,306.0817431,296.5964621,203.5464628,140.0428245,140.2183192,240.369164,205.1283188,214.4335411
cds-C4N14_03025,825.1901032,918.8067132,926.7077345,564.7915336,884.1329448,529.7500447,530.2448636,496.6397751,330.7380023,161.4035751,110.3858989,117.2034407,152.6598471,167.1417743,135.2767044,154.8968198,104.0699954,132.19437
cds-C4N14_03030,199.6248296,187.5115741,176.6322556,156.2052013,215.8314169,157.5727103,147.4578533,181.5393434,157.6464552,73.68908048,76.77895077,82.32146429,132.3518858,194.4302272,159.0582255,122.4522156,107.0816673,142.0494773
cds-C4N14_03035,33.91953928,33.51270686,30.33573365,19.36428115,19.39661427,18.81465197,13.9538122,15.56051515,21.8361644,27.16032573,41.87942769,46.64218558,24.27618364,33.92106303,31.8116451,41.51513863,52.87157321,40.10009168
cds-C4N14_03040,139.0145053,116.0975916,136.5108014,142.6502045,126.2543256,151.1051737,129.3556104,123.1874116,175.754494,97.28739628,103.6645093,106.8385106,90.33541412,84.70790601,77.83043268,93.49627859,96.37350053,89.03579677
cds-C4N14_03045,27.24684303,20.3470006,18.10358299,25.81904154,23.62860283,22.93035709,22.25067351,12.31874116,23.9665219,55.21115395,47.56675738,57.00711571,55.08826287,47.37578636,60.22593005,38.02647152,36.80932312,32.6238034
cds-C4N14_03050,258.0109218,274.0860669,249.0465876,216.2344729,247.9239969,235.7711076,237.9690675,247.6715327,278.5442434,232.6437737,258.2564708,258.3259509,356.9065845,368.773121,339.1183138,283.2797695,311.8753559,276.282835
cds-C4N14_03055,109.5434301,116.0975916,135.5322294,89.0756933,131.1916456,118.1795327,121.8130092,130.3193143,132.0821652,305.8876029,245.3307215,238.7920441,143.3228534,154.2555604,133.4235989,144.0819517,117.1205736,117.5816247
cds-C4N14_03060,1148.815871,795.926788,1100.89356,2047.449994,1060.465802,1585.722387,1553.775845,1437.402587,1784.706998,556.1188007,597.4281321,587.2131569,341.26712,376.9217563,401.5062003,546.6741364,550.4666957,581.7911606
cds-C4N14_03065,114.5479523,122.8799252,99.81434943,71.64784026,92.75108276,67.61515553,85.6085235,77.80257573,70.83438696,545.8780221,416.467642,425.560112,225.2549732,270.4209885,229.785087,229.2054292,213.4940741,180.4504125
cds-C4N14_03070,280.2532426,259.3245174,268.6180286,234.3078019,271.5525997,232.2433603,237.2148074,241.1879848,299.8478185,447.2548721,378.2074242,379.5159032,339.1662964,300.9309949,280.7454893,332.4699757,353.7041322,339.1516228
cds-C4N14_03075,174.0461606,177.936515,182.0144019,153.6232971,198.1981312,191.674267,173.8569574,193.2097297,164.5701171,567.9179586,385.9628737,406.624182,237.6264898,243.3220387,231.6381925,305.607239,240.9337513,290.555749
cds-C4N14_03080,844.0960759,698.5803538,732.9504679,606.1020001,688.7561393,576.1987167,694.2964395,658.0801197,648.1612701,2281.689987,1786.080037,1694.267425,1028.703282,1155.590181,1083.140188,1081.137938,1110.972298,1019.154025
cds-C4N14_03085,116.2161264,146.4186121,120.8536486,82.62093292,113.2056942,112.8879118,112.0076277,123.1874116,103.8549282,22.03993646,28.17813345,40.46309262,31.04550408,32.40503787,33.35589972,65.23807499,53.87546384,47.57637996
cds-C4N14_03090,653.3681747,936.3609882,903.2220052,635.1484218,837.2284048,658.5128191,774.6251422,704.1133103,539.5130375,394.7152256,329.3480918,314.3364387,442.3400769,508.0579329,449.6869444,502.3680641,505.9608778,507.0282778
cds-C4N14_03095,501.564335,448.8308955,427.1467013,464.7427477,444.3587995,460.3710155,446.1448604,408.4635226,459.6246312,373.1205404,387.2554487,360.5799731,275.2078895,231.95185,228.8585342,414.4536528,365.0815593,435.3238766
cds-C4N14_03100,12833.26307,12799.85922,11418.468,11035.70383,12610.97326,10740.81445,11127.59954,11791.62871,12049.30203,283.8476665,715.3109656,711.3929929,337.2988977,1740.775894,1732.962531,798.9047685,907.8517602,1325.342013
cds-C4N14_03105,38385.24125,36759.84878,35116.05813,33499.56092,41946.06001,33962.21069,35251.10092,34273.33132,34323.78749,716.6318733,1229.755787,1246.980825,1748.585497,12649.90347,10816.57704,3366.563763,3301.461654,5914.423691
cds-C4N14_03110,15.56962459,20.74596139,10.76429259,10.97309265,19.74927998,9.995283861,9.051121428,9.725321966,5.858483132,8.014522348,4.911784729,5.780441803,5.602196224,6.443106945,4.63276385,8.372801068,7.027234414,9.175444706
cds-C4N14_03115,77.29206493,70.61606089,58.7143232,94.88497765,68.06448278,74.08269215,85.98565356,60.29699619,79.88840634,50.98126716,57.90735681,62.98688309,70.96115217,67.84212606,70.72686144,57.56300734,53.54083363,50.97469281
cds-C4N14_03120,87.3011093,89.3672183,93.94291711,79.39355273,91.69308562,115.8277012,105.2192866,80.39599492,91.60537261,130.903865,121.2435283,125.575115,182.3048021,177.185441,176.9715791,151.0592859,115.1127923,113.8434806
cds-C4N14_03125,10570.10692,9993.96794,10881.23195,8743.618416,10193.09713,9399.094577,9467.473013,8269.765445,9596.727959,1380.056223,1597.622612,1707.821564,5202.572894,5479.293947,5429.290381,5895.498552,6157.865128,7068.150905
cds-C4N14_03130,970.8773047,776.377709,901.2648611,1429.729425,891.8915905,1244.118862,1159.297803,1183.895861,1233.476994,1547.915941,1506.883852,1486.769497,2563.938472,2101.40038,2018.649635,1198.008286,1183.921684,1136.395818
cds-C4N14_03135,133.4539251,129.2632979,119.8750765,122.6404473,100.5097285,112.8879118,99.18520564,121.890702,132.0821652,166.5239643,193.6277243,221.8493699,288.7465304,220.3921581,247.3895896,239.3225639,241.6030117,266.767559
cds-C4N14_03140,91.19351545,107.7194149,94.92148917,68.42046007,95.21974276,84.07797601,86.73991368,94.01144567,97.46385574,43.85724729,44.98160752,39.26713914,21.47508553,32.78404416,23.47267017,28.2582036,38.14784396,26.84667155
cds-C4N14_03145,131.785751,112.1079837,100.3036355,90.36664538,100.1570628,102.892628,105.5964167,91.41802648,95.33349824,120.6630865,104.9570842,95.67627811,90.10198927,91.15101295,106.5535685,106.4043469,99.38517242,75.78237664
cds-C4N14_03150,57.27397617,43.48672676,46.97145856,92.94854953,51.84185995,72.31881853,76.93453213,65.48383457,67.10626133,26.26982325,23.78337869,28.10490669,17.97371289,25.0144152,16.98680078,30.00253716,30.45134913,33.64329725
cds-C4N14_03155,449.850939,437.6599932,401.7038279,421.4958531,496.5533252,382.7605761,465.7556235,474.5957119,367.4866692,349.299599,369.6764296,368.9516475,516.1023272,607.7365874,439.186013,432.5947218,438.3655753,431.9255637
cds-C4N14_03160,42.2604096,38.69919721,41.10002624,34.21023004,32.44524568,38.21726182,37.71300595,25.28583711,47.93304381,30.49971005,34.64100809,31.29411597,27.07728175,29.56249069,29.95853956,32.09573743,37.14395333,27.8661654
cds-C4N14_03165,18.34991469,19.9480398,23.97501531,18.71880511,20.45461141,22.34239922,25.26771399,20.09899873,20.23839627,37.84635553,23.78337869,31.49344154,32.21262829,25.77242778,24.39922294,24.07180307,24.42800534,26.16700898
cds-C4N14_03170,52.26945398,67.82333532,49.90717472,61.96569969,60.65850279,56.44395592,55.06098868,55.11015781,44.20491818,44.74774978,52.73705709,36.87523219,43.88387042,56.66144048,58.37282451,47.09700601,48.85601069,53.01368052
cds-C4N14_03175,8.340870316,5.585451144,4.40357424,7.100236423,7.405979992,6.467536616,9.428251487,11.02203156,11.71696626,1.781004966,1.551089915,2.989883691,3.734797483,3.790062909,3.397360157,3.1398004,6.023343783,6.796625708
cds-C4N14_03180,377.0073383,481.9446416,477.053876,248.5082748,432.720831,295.1548528,303.5896979,374.7490731,262.5665622,437.2367192,373.8126694,397.2558797,458.6798159,387.3444293,395.6380328,452.4801244,434.0153826,405.7585548
cds-C4N14_03185,503.7885671,639.9331168,689.4040115,571.89177,688.7561393,509.1715191,630.1843294,532.9476437,455.3639162,173.6479842,164.6740459,171.8186494,736.2219538,656.0598895,521.6492095,463.2949924,381.8130698,433.6247202
cds-C4N14_03190,296.3789252,251.7442623,276.4466051,467.3246518,264.4992854,395.1076915,423.8941869,429.8592309,442.5817711,39.84998612,70.31607612,55.41251107,78.1973223,84.51840286,76.90387991,176.8754226,162.2956519,198.801302
cds-C4N14_03195,157.36442,154.7967888,159.0179587,147.1685368,144.240277,152.8690473,163.2973158,164.0337638,150.7227933,108.4186773,112.4540188,103.6493013,144.0231279,165.2467428,158.1316727,159.7809537,149.9143342,159.0410416
